h3id,time,NO2
898e62d0eabffff,2019-04-09 12:00:00,4.361702127659575
898e62d0eabffff,2019-04-09 13:00:00,
898e62d0eabffff,2019-04-09 14:00:00,
898e62d0eabffff,2019-04-09 15:00:00,
898e62d0eabffff,2019-04-09 16:00:00,
898e62d0eabffff,2019-04-09 17:00:00,
898e62d0eabffff,2019-04-09 18:00:00,
898e62d0eabffff,2019-04-09 19:00:00,
898e62d0eabffff,2019-04-09 20:00:00,
898e62d0eabffff,2019-04-09 21:00:00,
898e62d0eabffff,2019-04-09 22:00:00,
898e62d0eabffff,2019-04-09 23:00:00,
898e62d0eabffff,2019-04-10 00:00:00,
898e62d0eabffff,2019-04-10 01:00:00,
898e62d0eabffff,2019-04-10 02:00:00,
898e62d0eabffff,2019-04-10 03:00:00,
898e62d0eabffff,2019-04-10 04:00:00,
898e62d0eabffff,2019-04-10 05:00:00,
898e62d0eabffff,2019-04-10 06:00:00,
898e62d0eabffff,2019-04-10 07:00:00,
898e62d0eabffff,2019-04-10 08:00:00,
898e62d0eabffff,2019-04-10 09:00:00,
898e62d0eabffff,2019-04-10 10:00:00,
898e62d0eabffff,2019-04-10 11:00:00,
898e62d0eabffff,2019-04-10 12:00:00,
898e62d0eabffff,2019-04-10 13:00:00,
898e62d0eabffff,2019-04-10 14:00:00,
898e62d0eabffff,2019-04-10 15:00:00,
898e62d0eabffff,2019-04-10 16:00:00,
898e62d0eabffff,2019-04-12 15:00:00,
898e62d5987ffff,2019-04-01 00:00:00,14.893617021276597
898e62d5987ffff,2019-04-01 01:00:00,12.765957446808512
898e62d5987ffff,2019-04-01 02:00:00,12.340425531914894
898e62d5987ffff,2019-04-01 03:00:00,12.446808510638299
898e62d5987ffff,2019-04-01 04:00:00,12.925531914893618
898e62d5987ffff,2019-04-01 05:00:00,12.765957446808512
898e62d5987ffff,2019-04-01 06:00:00,14.574468085106384
898e62d5987ffff,2019-04-01 07:00:00,18.138297872340427
898e62d5987ffff,2019-04-01 08:00:00,20.95744680851064
898e62d5987ffff,2019-04-01 09:00:00,30.15957446808511
898e62d5987ffff,2019-04-01 10:00:00,36.17021276595745
898e62d5987ffff,2019-04-01 11:00:00,30.851063829787236
898e62d5987ffff,2019-04-01 12:00:00,26.48936170212766
898e62d5987ffff,2019-04-01 13:00:00,25.319148936170215
898e62d5987ffff,2019-04-01 14:00:00,25.106382978723406
898e62d5987ffff,2019-04-01 15:00:00,24.574468085106385
898e62d5987ffff,2019-04-01 16:00:00,18.723404255319153
898e62d5987ffff,2019-04-01 17:00:00,17.97872340425532
898e62d5987ffff,2019-04-01 18:00:00,20.000000000000004
898e62d5987ffff,2019-04-01 19:00:00,19.414893617021278
898e62d5987ffff,2019-04-01 20:00:00,19.20212765957447
898e62d5987ffff,2019-04-01 21:00:00,19.787234042553195
898e62d5987ffff,2019-04-01 22:00:00,16.010638297872344
898e62d5987ffff,2019-04-01 23:00:00,17.606382978723406
898e62d5987ffff,2019-04-02 00:00:00,16.542553191489365
898e62d5987ffff,2019-04-02 01:00:00,15.159574468085108
898e62d5987ffff,2019-04-02 02:00:00,14.627659574468085
898e62d5987ffff,2019-04-02 03:00:00,13.936170212765958
898e62d5987ffff,2019-04-02 04:00:00,13.617021276595747
898e62d5987ffff,2019-04-02 05:00:00,14.521276595744682
898e62d5987ffff,2019-04-02 06:00:00,14.255319148936172
898e62d5987ffff,2019-04-02 07:00:00,13.936170212765958
898e62d5987ffff,2019-04-02 08:00:00,15.531914893617023
898e62d5987ffff,2019-04-02 09:00:00,19.30851063829787
898e62d5987ffff,2019-04-02 10:00:00,19.627659574468087
898e62d5987ffff,2019-04-02 11:00:00,31.648936170212767
898e62d5987ffff,2019-04-02 12:00:00,36.38297872340426
898e62d5987ffff,2019-04-02 13:00:00,38.67021276595745
898e62d5987ffff,2019-04-02 14:00:00,31.80851063829787
898e62d5987ffff,2019-04-02 15:00:00,23.776595744680854
898e62d5987ffff,2019-04-02 16:00:00,26.382978723404257
898e62d5987ffff,2019-04-02 17:00:00,27.819148936170212
898e62d5987ffff,2019-04-02 18:00:00,25.319148936170215
898e62d5987ffff,2019-04-02 19:00:00,23.244680851063833
898e62d5987ffff,2019-04-02 20:00:00,20.47872340425532
