,h3id
2423,8966d32200fffff
2424,8966d322007ffff
2425,8966d3220abffff
2426,8966d3220b7ffff
2427,8966d3220b3ffff
2428,8966d322087ffff
2429,8966d322083ffff
2430,8966d3220d7ffff
2431,8966d3220dbffff
2432,8966d322633ffff
2433,8966d32264fffff
2434,8966d32358fffff
2435,8966d3235cfffff
2436,8966d323553ffff
2437,8966d323097ffff
2438,8966d323083ffff
2439,8966d32308fffff
2440,8966d3230bbffff
2441,8966d3230a3ffff
2442,8966d32356bffff
2443,8966d323567ffff
2444,8966d32352fffff
2445,8966d322253ffff
2446,8966d3222bbffff
2447,8966d32207bffff
2448,8966d322033ffff
2449,8966d3220afffff
2450,8966d3220a7ffff
2451,8966d322563ffff
2452,8966d32257bffff
2453,8966d32254fffff
2454,8966d32254bffff
2455,8966d32260fffff
2456,8966d322647ffff
2457,8966d323587ffff
2458,8966d3235c7ffff
2459,8966d32342fffff
2460,8966d323093ffff
2461,8966d32309bffff
2462,8966d32308bffff
2463,8966d3230d7ffff
2464,8966d3230c7ffff
2465,8966d323013ffff
2466,8966d323017ffff
2467,8966d3230a7ffff
2468,8966d32356fffff
2469,8966d323193ffff
2470,8966d32221bffff
2471,8966d322217ffff
2472,8966d3222b7ffff
2473,8966d322077ffff
2474,8966d32203bffff
2475,8966d3221d3ffff
2476,8966d32256bffff
2477,8966d322577ffff
2478,8966d322573ffff
2479,8966d322547ffff
2480,8966d322543ffff
2481,8966d322097ffff
2482,8966d32209bffff
2483,8966d3220d3ffff
2484,8966d3226afffff
2485,8966d322607ffff
2486,8966d32264bffff
2487,8966d32358bffff
2488,8966d3235cbffff
2489,8966d323427ffff
2490,8966d32346fffff
2491,8966d3230c3ffff
2492,8966d3230cfffff
2493,8966d32301bffff
2494,8966d323003ffff
2495,8966d3230abffff
2496,8966d32225bffff
2497,8966d322257ffff
2498,8966d3222a3ffff
2499,8966d322063ffff
2500,8966d322037ffff
2501,8966d3221dbffff
2502,8966d32256fffff
2503,8966d322567ffff
2504,8966d322523ffff
2505,8966d32253bffff
2506,8966d32250fffff
2507,8966d32250bffff
2508,8966d32255bffff
2509,8966d322093ffff
2510,8966d32246fffff
2511,8966d3226a7ffff
2512,8966d32260bffff
2513,8966d322643ffff
2514,8966d323583ffff
2515,8966d3235c3ffff
2516,8966d32342bffff
2517,8966d323467ffff
2518,8966d3230d3ffff
2519,8966d3230dbffff
2520,8966d323637ffff
2521,8966d323627ffff
2522,8966d323053ffff
2523,8966d323057ffff
2524,8966d323007ffff
2525,8966d3230afffff
2526,8966d3231d3ffff
2527,8966d32319bffff
2528,8966d323197ffff
2529,8966d322203ffff
2530,8966d32206bffff
2531,8966d32202bffff
2532,8966d322023ffff
2533,8966d3221c3ffff
2534,8966d3221d7ffff
2535,8966d32219bffff
2536,8966d322193ffff
2537,8966d32252bffff
2538,8966d32252fffff
2539,8966d322537ffff
2540,8966d322533ffff
2541,8966d322507ffff
2542,8966d322503ffff
2543,8966d322557ffff
2544,8966d3226abffff
2545,8966d322603ffff
2546,8966d323597ffff
2547,8966d3235d7ffff
2548,8966d323437ffff
2549,8966d323423ffff
2550,8966d323463ffff
2551,8966d32346bffff
2552,8966d3236a7ffff
2553,8966d3236afffff
2554,8966d323633ffff
2555,8966d323623ffff
2556,8966d32362fffff
2557,8966d32305bffff
2558,8966d32300bffff
2559,8966d322243ffff
2560,8966d32220bffff
2561,8966d3222abffff
2562,8966d3221cbffff
2563,8966d322197ffff
2564,8966d322527ffff
2565,8966d3352cbffff
2566,8966d3352c3ffff
2567,8966d3352dbffff
2568,8966d3225afffff
2569,8966d3225abffff
2570,8966d32251bffff
2571,8966d322553ffff
2572,8966d32242fffff
2573,8966d322467ffff
2574,8966d32246bffff
2575,8966d3226a3ffff
2576,8966d322657ffff
2577,8966d32359bffff
2578,8966d3235dbffff
2579,8966d323477ffff
2580,8966d3236abffff
2581,8966d323607ffff
2582,8966d32363bffff
2583,8966d323677ffff
2584,8966d323667ffff
2585,8966d32362bffff
2586,8966d323293ffff
2587,8966d323297ffff
2588,8966d323043ffff
2589,8966d323047ffff
2590,8966d32300fffff
2591,8966d323033ffff
2592,8966d3231dbffff
2593,8966d3231d7ffff
2594,8966d323183ffff
2595,8966d32224bffff
2596,8966d322207ffff
2597,8966d3222a7ffff
2598,8966d322067ffff
2599,8966d322027ffff
2600,8966d32218bffff
2601,8966d322183ffff
2602,8966d33525bffff
2603,8966d335253ffff
2604,8966d3352cfffff
2605,8966d3352c7ffff
2606,8966d33528bffff
2607,8966d3352d7ffff
2608,8966d3352d3ffff
2609,8966d3225a7ffff
2610,8966d3225a3ffff
2611,8966d322517ffff
2612,8966d322427ffff
2613,8966d32242bffff
2614,8966d322617ffff
2615,8966d32261bffff
2616,8966d32265bffff
2617,8966d32343bffff
2618,8966d32347bffff
2619,8966d3236b7ffff
2620,8966d3236a3ffff
2621,8966d32360fffff
2622,8966d323673ffff
2623,8966d323663ffff
2624,8966d32366fffff
2625,8966d32329bffff
2626,8966d32304bffff
2627,8966d323073ffff
2628,8966d32303bffff
2629,8966d323037ffff
2630,8966d3231c3ffff
2631,8966d32318bffff
2632,8966d322247ffff
2633,8966d32220fffff
2634,8966d3222afffff
2635,8966d32206fffff
2636,8966d32202fffff
2637,8966d3221cfffff
2638,8966d3221c7ffff
2639,8966d322187ffff
2640,8966d33524bffff
2641,8966d335243ffff
2642,8966d335257ffff
2643,8966d33521bffff
2644,8966d33528fffff
2645,8966d335283ffff
2646,8966d33529bffff
2647,8966d33566fffff
2648,8966d33566bffff
2649,8966d3225bbffff
2650,8966d322513ffff
2651,8966d3225cfffff
2652,8966d322463ffff
2653,8966d3226b7ffff
2654,8966d3226bbffff
2655,8966d322653ffff
2656,8966d323593ffff
2657,8966d3235d3ffff
2658,8966d323433ffff
2659,8966d323473ffff
2660,8966d3236bbffff
2661,8966d323617ffff
2662,8966d323603ffff
2663,8966d32360bffff
2664,8966d323647ffff
2665,8966d32367bffff
2666,8966d338db7ffff
2667,8966d32366bffff
2668,8966d3232d3ffff
2669,8966d323283ffff
2670,8966d323287ffff
2671,8966d32304fffff
2672,8966d323187ffff
2673,8966d32224fffff
2674,8966d322233ffff
2675,8966d3223d3ffff
2676,8966d322393ffff
2677,8966d322153ffff
2678,8966d32218fffff
2679,8966d33520bffff
2680,8966d335203ffff
2681,8966d335213ffff
2682,8966d335287ffff
2683,8966d335297ffff
2684,8966d335293ffff
2685,8966d335667ffff
2686,8966d335663ffff
2687,8966d3225b7ffff
2688,8966d32258fffff
2689,8966d3225c7ffff
2690,8966d3225cbffff
2691,8966d322423ffff
2692,8966d322477ffff
2693,8966d32247bffff
2694,8966d322613ffff
2695,8966d331b2fffff
2696,8966d331b6fffff
2697,8966d3234afffff
2698,8966d32340fffff
2699,8966d32344fffff
2700,8966d3236b3ffff
2701,8966d32361bffff
2702,8966d323657ffff
2703,8966d323643ffff
2704,8966d32364fffff
2705,8966d338db3ffff
2706,8966d338da3ffff
2707,8966d338dafffff
2708,8966d338da7ffff
2709,8966d3232dbffff
2710,8966d3232d7ffff
2711,8966d32328bffff
2712,8966d3232b3ffff
2713,8966d32307bffff
2714,8966d323077ffff
2715,8966d323023ffff
2716,8966d3231cbffff
2717,8966d3231c7ffff
2718,8966d32318fffff
2719,8966d322273ffff
2720,8966d3223dbffff
2721,8966d32239bffff
2722,8966d32215bffff
2723,8966d32211bffff
2724,8966d322113ffff
2725,8966d3221b3ffff
2726,8966d33524fffff
2727,8966d335247ffff
2728,8966d335217ffff
2729,8966d3352bbffff
2730,8966d33504fffff
2731,8966d335043ffff
2732,8966d33505bffff
2733,8966d33562fffff
2734,8966d33562bffff
2735,8966d33567bffff
2736,8966d3225b3ffff
2737,8966d3226b3ffff
2738,8966d32268fffff
2739,8966d3226cfffff
2740,8966d331b27ffff
2741,8966d331b67ffff
2742,8966d3234a7ffff
2743,8966d323407ffff
2744,8966d323447ffff
2745,8966d32368fffff
2746,8966d323613ffff
2747,8966d32364bffff
2748,8966d338d87ffff
2749,8966d338d8fffff
2750,8966d338d17ffff
2751,8966d338dabffff
2752,8966d338d33ffff
2753,8966d3232c3ffff
2754,8966d3232c7ffff
2755,8966d32328fffff
2756,8966d323063ffff
2757,8966d32302bffff
2758,8966d323027ffff
2759,8966d3231b3ffff
2760,8966d32227bffff
2761,8966d32223bffff
2762,8966d322237ffff
2763,8966d3223d7ffff
2764,8966d322397ffff
2765,8966d322157ffff
2766,8966d3221bbffff
2767,8966d335273ffff
2768,8966d33520fffff
2769,8966d335207ffff
2770,8966d3352abffff
2771,8966d3352a3ffff
2772,8966d3352b3ffff
2773,8966d3352b7ffff
2774,8966d335047ffff
2775,8966d335057ffff
2776,8966d335053ffff
2777,8966d335627ffff
2778,8966d335677ffff
2779,8966d33564fffff
2780,8966d322587ffff
2781,8966d32258bffff
2782,8966d3225c3ffff
2783,8966d322437ffff
2784,8966d32243bffff
2785,8966d322473ffff
2786,8966d32244fffff
2787,8966d3226c7ffff
2788,8966d331b2bffff
2789,8966d331b6bffff
2790,8966d3234abffff
2791,8966d32340bffff
2792,8966d323687ffff
2793,8966d3236cfffff
2794,8966d323653ffff
2795,8966d32365bffff
2796,8966d338d97ffff
2797,8966d338d83ffff
2798,8966d338d8bffff
2799,8966d338d13ffff
2800,8966d338d1bffff
2801,8966d338d03ffff
2802,8966d338d07ffff
2803,8966d338d37ffff
2804,8966d3232cbffff
2805,8966d323213ffff
2806,8966d3232bbffff
2807,8966d3232b7ffff
2808,8966d3231cfffff
2809,8966d323113ffff
2810,8966d3231bbffff
2811,8966d322277ffff
2812,8966d3223c3ffff
2813,8966d322383ffff
2814,8966d322143ffff
2815,8966d322103ffff
2816,8966d322117ffff
2817,8966d3221b7ffff
2818,8966d33527bffff
2819,8966d3352afffff
2820,8966d3352a7ffff
2821,8966d33507bffff
2822,8966d335073ffff
2823,8966d33500fffff
2824,8966d335003ffff
2825,8966d33501bffff
2826,8966d3350cfffff
2827,8966d3350cbffff
2828,8966d335623ffff
2829,8966d33563bffff
2830,8966d335673ffff
2831,8966d322583ffff
2832,8966d3225d7ffff
2833,8966d3225dbffff
2834,8966d322433ffff
2835,8966d322687ffff
2836,8966d3226cbffff
2837,8966d331b63ffff
2838,8966d3234a3ffff
2839,8966d323403ffff
2840,8966d323443ffff
2841,8966d32344bffff
2842,8966d32368bffff
2843,8966d3236c7ffff
2844,8966d338d93ffff
2845,8966d338d9bffff
2846,8966d338dd7ffff
2847,8966d338dc7ffff
2848,8966d338dcfffff
2849,8966d338d57ffff
2850,8966d338d0bffff
2851,8966d338d0fffff
2852,8966d338d3bffff
2853,8966d338d23ffff
2854,8966d3232cfffff
2855,8966d323217ffff
2856,8966d3232a3ffff
2857,8966d32306bffff
2858,8966d323067ffff
2859,8966d32302fffff
2860,8966d323153ffff
2861,8966d3231b7ffff
2862,8966d322223ffff
2863,8966d32214bffff
2864,8966d32210bffff
2865,8966d3221a3ffff
2866,8966d335277ffff
2867,8966d33523bffff
2868,8966d335233ffff
2869,8966d33506bffff
2870,8966d335063ffff
2871,8966d335077ffff
2872,8966d331427ffff
2873,8966d331423ffff
2874,8966d33142fffff
2875,8966d33142bffff
2876,8966d331467ffff
2877,8966d331093ffff
2878,8966d3315cfffff
2879,8966d3315cbffff
2880,8966d331477ffff
2881,8966d331463ffff
2882,8966d33146fffff
2883,8966d33155bffff
2884,8966d331553ffff
2885,8966d331513ffff
2886,8966d3315c7ffff
2887,8966d3315c3ffff
2888,8966d331437ffff
2889,8966d33146bffff
2890,8966d3316a7ffff
2891,8966d3310d3ffff
2892,8966d33109bffff
2893,8966d331097ffff
2894,8966d331557ffff
2895,8966d33151bffff
2896,8966d33158fffff
2897,8966d33158bffff
2898,8966d33143bffff
2899,8966d33147bffff
2900,8966d3316b7ffff
2901,8966d3316a3ffff
2902,8966d3316afffff
2903,8966d331543ffff
2904,8966d331517ffff
2905,8966d3315b3ffff
2906,8966d331587ffff
2907,8966d331583ffff
2908,8966d3315d7ffff
2909,8966d3315dbffff
2910,8966d331433ffff
2911,8966d331473ffff
2912,8966d3316b3ffff
2913,8966d3316bbffff
2914,8966d3316abffff
2915,8966d331617ffff
2916,8966d331607ffff
2917,8966d331633ffff
2918,8966d3310dbffff
2919,8966d3310d7ffff
2920,8966d331083ffff
2921,8966d33154bffff
2922,8966d33150bffff
2923,8966d331503ffff
2924,8966d3315bbffff
2925,8966d33064fffff
2926,8966d33064bffff
2927,8966d331597ffff
2928,8966d33159bffff
2929,8966d3315d3ffff
2930,8966d33140fffff
2931,8966d33144fffff
2932,8966d331603ffff
2933,8966d33160fffff
2934,8966d331637ffff
2935,8966d3310c3ffff
2936,8966d33108bffff
2937,8966d331547ffff
2938,8966d3315abffff
2939,8966d3315a3ffff
2940,8966d3315b7ffff
2941,8966d330673ffff
2942,8966d330647ffff
2943,8966d330643ffff
2944,8966d3314afffff
2945,8966d331407ffff
2946,8966d331447ffff
2947,8966d331687ffff
2948,8966d33168fffff
2949,8966d331613ffff
2950,8966d33161bffff
2951,8966d331657ffff
2952,8966d331647ffff
2953,8966d33160bffff
2954,8966d331673ffff
2955,8966d33163bffff
2956,8966d331087ffff
2957,8966d33150fffff
2958,8966d331507ffff
2959,8966d33066bffff
2960,8966d33067bffff
2961,8966d330677ffff
2962,8966d33060fffff
2963,8966d33060bffff
2964,8966d330657ffff
2965,8966d33065bffff
2966,8966d331593ffff
2967,8966d33336fffff
2968,8966d3314a7ffff
2969,8966d33140bffff
2970,8966d33144bffff
2971,8966d3316c7ffff
2972,8966d3316cfffff
2973,8966d331653ffff
2974,8966d331643ffff
2975,8966d33164fffff
2976,8966d331677ffff
2977,8966d331623ffff
2978,8966d3310cbffff
2979,8966d3310c7ffff
2980,8966d33108fffff
2981,8966d33154fffff
2982,8966d3315afffff
2983,8966d3315a7ffff
2984,8966d330663ffff
2985,8966d330633ffff
2986,8966d330607ffff
2987,8966d330603ffff
2988,8966d33332fffff
2989,8966d333367ffff
2990,8966d3314abffff
2991,8966d331403ffff
2992,8966d331443ffff
2993,8966d331683ffff
2994,8966d33168bffff
2995,8966d33165bffff
2996,8966d33a597ffff
2997,8966d33164bffff
2998,8966d33167bffff
2999,8966d33162bffff
3000,8966d331627ffff
3001,8966d3310b3ffff
3002,8966d331573ffff
3003,8966d331533ffff
3004,8966d3302d3ffff
3005,8966d33066fffff
3006,8966d330667ffff
3007,8966d33062bffff
3008,8966d330623ffff
3009,8966d330637ffff
3010,8966d3306afffff
3011,8966d3306abffff
3012,8966d33061bffff
3013,8966d330653ffff
3014,8966d33336bffff
3015,8966d3314a3ffff
3016,8966d331457ffff
3017,8966d331697ffff
3018,8966d3316c3ffff
3019,8966d3316cbffff
3020,8966d304b27ffff
3021,8966d304b2fffff
3022,8966d33a593ffff
3023,8966d33a583ffff
3024,8966d33a587ffff
3025,8966d33a5b3ffff
3026,8966d33a5b7ffff
3027,8966d331663ffff
3028,8966d3310cfffff
3029,8966d331013ffff
3030,8966d33157bffff
3031,8966d33153bffff
3032,8966d3302dbffff
3033,8966d330293ffff
3034,8966d33062fffff
3035,8966d330627ffff
3036,8966d3300c3ffff
3037,8966d3300d3ffff
3038,8966d3306a7ffff
3039,8966d3306a3ffff
3040,8966d330617ffff
3041,8966d330613ffff
3042,8966d3306cfffff
3043,8966d333327ffff
3044,8966d33332bffff
3045,8966d333363ffff
3046,8966d331417ffff
3047,8966d3316d7ffff
3048,8966d304b23ffff
3049,8966d304b2bffff
3050,8966d304b67ffff
3051,8966d33a59bffff
3052,8966d304b6fffff
3053,8966d33a5d7ffff
3054,8966d33a58bffff
3055,8966d33a58fffff
3056,8966d33a5bbffff
3057,8966d33166bffff
3058,8966d331667ffff
3059,8966d33162fffff
3060,8966d331053ffff
3061,8966d3310bbffff
3062,8966d3310b7ffff
3063,8966d331577ffff
3064,8966d331537ffff
3065,8966d33029bffff
3066,8966d3300cbffff
3067,8966d3300d7ffff
3068,8966d33046fffff
3069,8966d33046bffff
3070,8966d3306bbffff
3071,8966d3314b7ffff
3072,8966d3314bbffff
3073,8966d33141bffff
3074,8966d33145bffff
3075,8966d33169bffff
3076,8966d3316dbffff
3077,8966d304b37ffff
3078,8966d304b63ffff
3079,8966d33a5d3ffff
3080,8966d33a5dbffff
3081,8966d33a5c3ffff
3082,8966d33a5c7ffff
3083,8966d33a513ffff
3084,8966d33a517ffff
3085,8966d33a5a3ffff
3086,8966d33101bffff
3087,8966d331017ffff
3088,8966d331563ffff
3089,8966d331523ffff
3090,8966d3302c3ffff
3091,8966d3302d7ffff
3092,8966d330297ffff
3093,8966d33005bffff
3094,8966d330053ffff
3095,8966d3300cfffff
3096,8966d3300c7ffff
3097,8966d330083ffff
3098,8966d330093ffff
3099,8966d33009bffff
3100,8966d330467ffff
3101,8966d330463ffff
3102,8966d3306b7ffff
3103,8966d3306b3ffff
3104,8966d33068fffff
3105,8966d3306c7ffff
3106,8966d3306cbffff
3107,8966d333323ffff
3108,8966d333377ffff
3109,8966d33337bffff
3110,8966d331413ffff
3111,8966d331453ffff
3112,8966d331693ffff
3113,8966d3316d3ffff
3114,8966d304b3bffff
3115,8966d304b77ffff
3116,8966d304b6bffff
3117,8966d33a4a7ffff
3118,8966d33a4afffff
3119,8966d33a437ffff
3120,8966d33a5cbffff
3121,8966d33a5cfffff
3122,8966d33a51bffff
3123,8966d33a5abffff
3124,8966d33a5a7ffff
3125,8966d33166fffff
3126,8966d331293ffff
3127,8966d33105bffff
3128,8966d331057ffff
3129,8966d3310a3ffff
3130,8966d33152bffff
3131,8966d3302cbffff
3132,8966d330283ffff
3133,8966d330057ffff
3134,8966d33001bffff
3135,8966d330013ffff
3136,8966d33008bffff
3137,8966d330097ffff
3138,8966d33042fffff
3139,8966d33042bffff
3140,8966d33047bffff
3141,8966d33068bffff
3142,8966d3306c3ffff
3143,8966d333337ffff
3144,8966d3314b3ffff
3145,8966d3314cfffff
3146,8966d30492fffff
3147,8966d30496fffff
3148,8966d304bafffff
3149,8966d304b33ffff
3150,8966d304b73ffff
3151,8966d304b7bffff
3152,8966d33a4b7ffff
3153,8966d33a4a3ffff
3154,8966d33a4abffff
3155,8966d33a433ffff
3156,8966d33a43bffff
3157,8966d33a423ffff
3158,8966d33a427ffff
3159,8966d33a553ffff
3160,8966d33a557ffff
3161,8966d33a503ffff
3162,8966d33a5afffff
3163,8966d3312d3ffff
3164,8966d33129bffff
3165,8966d331297ffff
3166,8966d331003ffff
3167,8966d3310abffff
3168,8966d33156bffff
3169,8966d331527ffff
3170,8966d3302c7ffff
3171,8966d33028bffff
3172,8966d33004bffff
3173,8966d330043ffff
3174,8966d33008fffff
3175,8966d330087ffff
3176,8966d330543ffff
3177,8966d330553ffff
3178,8966d33055bffff
3179,8966d330427ffff
3180,8966d330477ffff
3181,8966d330473ffff
3182,8966d33044fffff
3183,8966d330687ffff
3184,8966d33333bffff
3185,8966d333373ffff
3186,8966d33334fffff
3187,8966d33148fffff
3188,8966d3314c7ffff
3189,8966d304927ffff
3190,8966d304967ffff
3191,8966d304ba7ffff
3192,8966d304b0fffff
3193,8966d33a4bbffff
3194,8966d33a417ffff
3195,8966d33a407ffff
3196,8966d33a40fffff
3197,8966d33a477ffff
3198,8966d33a42bffff
3199,8966d33a42fffff
3200,8966d33a55bffff
3201,8966d33a50bffff
3202,8966d33a507ffff
3203,8966d331043ffff
3204,8966d33100bffff
3205,8966d3310a7ffff
3206,8966d331567ffff
3207,8966d330287ffff
3208,8966d33000bffff
3209,8966d330003ffff
3210,8966d330017ffff
3211,8966d3300bbffff
3212,8966d3300b3ffff
3213,8966d33054fffff
3214,8966d330557ffff
3215,8966d3305cfffff
3216,8966d3305cbffff
3217,8966d330423ffff
3218,8966d33043bffff
3219,8966d330447ffff
3220,8966d33044bffff
3221,8966d330683ffff
3222,8966d3306d7ffff
3223,8966d3306dbffff
3224,8966d333333ffff
3225,8966d331487ffff
3226,8966d3314cbffff
3227,8966d30492bffff
3228,8966d30496bffff
3229,8966d304babffff
3230,8966d304b07ffff
3231,8966d304b47ffff
3232,8966d304b4fffff
3233,8966d33a4b3ffff
3234,8966d33a403ffff
3235,8966d33a40bffff
3236,8966d33a473ffff
3237,8966d33a47bffff
3238,8966d33a463ffff
3239,8966d33a467ffff
3240,8966d33a093ffff
3241,8966d33a097ffff
3242,8966d33a543ffff
3243,8966d33a50fffff
3244,8966d33a533ffff
3245,8966d3312dbffff
3246,8966d3312d7ffff
3247,8966d331283ffff
3248,8966d33104bffff
3249,8966d331007ffff
3250,8966d3310afffff
3251,8966d33156fffff
3252,8966d33152fffff
3253,8966d3302cfffff
3254,8966d33028fffff
3255,8966d33004fffff
3256,8966d330047ffff
3257,8966d3300abffff
3258,8966d3300a3ffff
3259,8966d3300b7ffff
3260,8966d33057bffff
3261,8966d330547ffff
3262,8966d33050bffff
3263,8966d330503ffff
3264,8966d33051bffff
3265,8966d3305c7ffff
3266,8966d330437ffff
3267,8966d330433ffff
3268,8966d33040fffff
3269,8966d33069bffff
3270,8966d33330fffff
3271,8966d333347ffff
3272,8966d33148bffff
3273,8966d304923ffff
3274,8966d304963ffff
3275,8966d304ba3ffff
3276,8966d304b0bffff
3277,8966d33a487ffff
3278,8966d33a48fffff
3279,8966d33a413ffff
3280,8966d33a41bffff
3281,8966d33a457ffff
3282,8966d33a447ffff
3283,8966d33a443ffff
3284,8966d33a44fffff
3285,8966d33a6b7ffff
3286,8966d33a46bffff
3287,8966d33a46fffff
3288,8966d33a09bffff
3289,8966d33a54bffff
3290,8966d33a547ffff
3291,8966d33a537ffff
3292,8966d331047ffff
3293,8966d33100fffff
3294,8966d3311d3ffff
3295,8966d331193ffff
3296,8966d330253ffff
3297,8966d330213ffff
3298,8966d3302b3ffff
3299,8966d33000fffff
3300,8966d330007ffff
3301,8966d330573ffff
3302,8966d33050fffff
3303,8966d3305abffff
3304,8966d330517ffff
3305,8966d33058fffff
3306,8966d330513ffff
3307,8966d3305c3ffff
3308,8966d3305dbffff
3309,8966d330407ffff
3310,8966d33040bffff
3311,8966d330443ffff
3312,8966d330697ffff
3313,8966d3306d3ffff
3314,8966d3333afffff
3315,8966d333307ffff
3316,8966d33334bffff
3317,8966d331483ffff
3318,8966d3314c3ffff
3319,8966d304977ffff
3320,8966d304bb7ffff
3321,8966d304b03ffff
3322,8966d304b4bffff
3323,8966d33a4cfffff
3324,8966d33a453ffff
3325,8966d33a44bffff
3326,8966d33a687ffff
3327,8966d33a6b3ffff
3328,8966d33a6bbffff
3329,8966d33a6a3ffff
3330,8966d33a6a7ffff
3331,8966d33a0d3ffff
3332,8966d33a0d7ffff
3333,8966d33a083ffff
3334,8966d33a54fffff
3335,8966d33a573ffff
3336,8966d33a53bffff
3337,8966d3312c3ffff
3338,8966d33128bffff
3339,8966d331287ffff
3340,8966d33104fffff
3341,8966d331033ffff
3342,8966d33119bffff
3343,8966d33025bffff
3344,8966d33021bffff
3345,8966d3302bbffff
3346,8966d330073ffff
3347,8966d3300afffff
3348,8966d3300a7ffff
3349,8966d33056bffff
3350,8966d330563ffff
3351,8966d330577ffff
3352,8966d33053bffff
3353,8966d330507ffff
3354,8966d3305a3ffff
3355,8966d3305bbffff
3356,8966d33058bffff
3357,8966d3305d7ffff
3358,8966d3305d3ffff
3359,8966d3304afffff
3360,8966d330457ffff
3361,8966d33045bffff
3362,8966d330693ffff
3363,8966d33316fffff
3364,8966d3333a7ffff
3365,8966d33330bffff
3366,8966d333343ffff
3367,8966d3314d7ffff
3368,8966d304937ffff
3369,8966d304b17ffff
3370,8966d304b57ffff
3371,8966d304b43ffff
3372,8966d33a483ffff
3373,8966d33a48bffff
3374,8966d33a4c7ffff
3375,8966d33a45bffff
3376,8966d33a697ffff
3377,8966d33a683ffff
3378,8966d33a68fffff
3379,8966d33a617ffff
3380,8966d33a6abffff
3381,8966d33a6afffff
3382,8966d33a0dbffff
3383,8966d33a08bffff
3384,8966d33a087ffff
3385,8966d33a57bffff
3386,8966d33a577ffff
3387,8966d33a523ffff
3388,8966d3312cbffff
3389,8966d3312c7ffff
3390,8966d331073ffff
3391,8966d33103bffff
3392,8966d3311dbffff
3393,8966d331197ffff
3394,8966d330257ffff
3395,8966d330217ffff
3396,8966d3302b7ffff
3397,8966d33007bffff
3398,8966d33003bffff
3399,8966d330033ffff
3400,8966d33056fffff
3401,8966d330567ffff
3402,8966d33052bffff
3403,8966d330523ffff
3404,8966d330533ffff
3405,8966d3305afffff
3406,8966d33a88fffff
3407,8966d33a88bffff
3408,8966d33a8c7ffff
3409,8966d33a8cfffff
3410,8966d33a813ffff
3411,8966d33a8b3ffff
3412,8966d33ad4bffff
3413,8966d33a887ffff
3414,8966d33a883ffff
3415,8966d33a8d7ffff
3416,8966d33a8c3ffff
3417,8966d33a8cbffff
3418,8966d33a81bffff
3419,8966d33a8bbffff
3420,8966d33ad4fffff
3421,8966d33a897ffff
3422,8966d33a8dbffff
3423,8966d33ae37ffff
3424,8966d33ae23ffff
3425,8966d33ae27ffff
3426,8966d33a853ffff
3427,8966d33a817ffff
3428,8966d33ad73ffff
3429,8966d33ad0bffff
3430,8966d33ad47ffff
3431,8966d33ad43ffff
3432,8966d33a89bffff
3433,8966d33ae3bffff
3434,8966d33ae2bffff
3435,8966d33ae2fffff
3436,8966d33a85bffff
3437,8966d33a857ffff
3438,8966d33a803ffff
3439,8966d33a8a3ffff
3440,8966d33a8b7ffff
3441,8966d33ad7bffff
3442,8966d33ad0fffff
3443,8966d33ad57ffff
3444,8966d33ad5bffff
3445,8966d33a893ffff
3446,8966d33a8d3ffff
3447,8966d33ae33ffff
3448,8966d33ae77ffff
3449,8966d33ae63ffff
3450,8966d33ae67ffff
3451,8966d33aa93ffff
3452,8966d33a8abffff
3453,8966d33ad63ffff
3454,8966d33ad77ffff
3455,8966d33ad3bffff
3456,8966d33ad33ffff
3457,8966d33ad07ffff
3458,8966d33ad03ffff
3459,8966d33ac6fffff
3460,8966d33aeafffff
3461,8966d33ae0fffff
3462,8966d33ae73ffff
3463,8966d33ae7bffff
3464,8966d33ae6bffff
3465,8966d33ae6fffff
3466,8966d33aa9bffff
3467,8966d33aa97ffff
3468,8966d33a843ffff
3469,8966d33a80bffff
3470,8966d33a8a7ffff
3471,8966d33ad6bffff
3472,8966d33ad2bffff
3473,8966d33ad23ffff
3474,8966d331adbffff
3475,8966d33adafffff
3476,8966d33adabffff
3477,8966d33ad17ffff
3478,8966d33ad1bffff
3479,8966d33ad53ffff
3480,8966d33ac2fffff
3481,8966d33ac67ffff
3482,8966d33aea7ffff
3483,8966d33ae07ffff
3484,8966d33ae4fffff
3485,8966d3385b7ffff
3486,8966d3385a3ffff
3487,8966d3385a7ffff
3488,8966d33aad3ffff
3489,8966d33aa83ffff
3490,8966d33a84bffff
3491,8966d33a807ffff
3492,8966d33ad67ffff
3493,8966d33ad37ffff
3494,8966d331ad3ffff
3495,8966d33ada7ffff
3496,8966d33ada3ffff
3497,8966d33ad13ffff
3498,8966d33adcfffff
3499,8966d33ac27ffff
3500,8966d33ac6bffff
3501,8966d33aeabffff
3502,8966d33ae0bffff
3503,8966d33ae47ffff
3504,8966d3385b3ffff
3505,8966d3385bbffff
3506,8966d338517ffff
3507,8966d3385abffff
3508,8966d3385afffff
3509,8966d33aadbffff
3510,8966d33aad7ffff
3511,8966d33a847ffff
3512,8966d33a80fffff
3513,8966d33a8afffff
3514,8966d33ad6fffff
3515,8966d33ad2fffff
3516,8966d33ad27ffff
3517,8966d331acbffff
3518,8966d331ac3ffff
3519,8966d331a9bffff
3520,8966d331e6fffff
3521,8966d331e6bffff
3522,8966d33adb7ffff
3523,8966d33adbbffff
3524,8966d33ac2bffff
3525,8966d33aea3ffff
