h3id,time,NO2,NO
89a81071433ffff,2019-04-12 15:00:00,14.361702127659575,0.0
89a81071433ffff,2019-04-12 16:00:00,9.042553191489363,0.0
89a81071433ffff,2019-04-12 17:00:00,13.297872340425533,0.8
89a81071433ffff,2019-04-12 18:00:00,12.23404255319149,1.6
89a81071433ffff,2019-04-12 19:00:00,12.765957446808512,1.6
89a81071433ffff,2019-04-12 20:00:00,13.297872340425533,2.4
89a81071433ffff,2019-04-12 21:00:00,17.02127659574468,4.8
89a81071433ffff,2019-04-12 22:00:00,20.74468085106383,17.6
89a81071433ffff,2019-04-12 23:00:00,19.148936170212767,9.6
89a81071433ffff,2019-04-13 00:00:00,14.893617021276597,2.4
89a8103b033ffff,2019-04-01 01:00:00,,
89a8103b033ffff,2019-04-01 02:00:00,19.680851063829788,26.4
89a8103b033ffff,2019-04-01 03:00:00,21.808510638297875,28.8
89a8103b033ffff,2019-04-01 04:00:00,21.27659574468085,32.0
89a8103b033ffff,2019-04-01 05:00:00,29.25531914893617,71.2
89a8103b033ffff,2019-04-01 06:00:00,30.851063829787236,64.8
89a8103b033ffff,2019-04-01 07:00:00,29.787234042553195,64.0
89a8103b033ffff,2019-04-01 08:00:00,30.851063829787236,73.6
89a8103b033ffff,2019-04-01 09:00:00,31.914893617021278,71.2
89a8103b033ffff,2019-04-01 10:00:00,33.51063829787234,95.2
89a8103b033ffff,2019-04-01 11:00:00,37.765957446808514,118.4
89a8103b033ffff,2019-04-01 12:00:00,32.97872340425532,72.8
89a8103b033ffff,2019-04-01 13:00:00,29.787234042553195,45.6
89a8103b033ffff,2019-04-01 14:00:00,30.851063829787236,45.6
89a8103b033ffff,2019-04-01 15:00:00,26.063829787234045,26.4
89a8103b033ffff,2019-04-01 16:00:00,38.829787234042556,72.0
89a8103b033ffff,2019-04-01 17:00:00,37.23404255319149,49.6
89a8103b033ffff,2019-04-01 18:00:00,40.42553191489362,43.2
89a8103b033ffff,2019-04-01 19:00:00,28.72340425531915,15.2
89a8103b033ffff,2019-04-01 20:00:00,27.659574468085108,21.6
89a8103b033ffff,2019-04-01 21:00:00,36.17021276595745,53.6
89a8103b033ffff,2019-04-01 22:00:00,39.361702127659576,115.2
89a8103b033ffff,2019-04-01 23:00:00,29.25531914893617,49.6
89a8103b033ffff,2019-04-02 00:00:00,27.127659574468087,37.6
89a8103b033ffff,2019-04-02 01:00:00,,
89a8103b033ffff,2019-04-02 02:00:00,12.23404255319149,0.8
89a8103b033ffff,2019-04-02 03:00:00,15.425531914893618,7.2
89a8103b033ffff,2019-04-02 04:00:00,10.106382978723405,4.0
89a8103b033ffff,2019-04-02 05:00:00,11.170212765957448,0.8
89a8103b033ffff,2019-04-02 06:00:00,17.02127659574468,8.8
89a8103b033ffff,2019-04-02 07:00:00,22.872340425531917,18.4
89a8103b033ffff,2019-04-02 08:00:00,23.404255319148938,16.0
89a8103b033ffff,2019-04-02 09:00:00,20.21276595744681,12.0
89a8103b033ffff,2019-04-02 10:00:00,20.21276595744681,19.2
89a8103b033ffff,2019-04-02 11:00:00,18.085106382978726,16.0
89a8103b033ffff,2019-04-02 12:00:00,11.170212765957448,10.4
89a8103b033ffff,2019-04-02 13:00:00,12.765957446808512,10.4
89a8103b033ffff,2019-04-02 14:00:00,14.893617021276597,9.6
89a8103b033ffff,2019-04-02 15:00:00,14.361702127659575,9.6
89a8103b033ffff,2019-04-02 16:00:00,12.23404255319149,10.4
89a8103b033ffff,2019-04-02 17:00:00,12.23404255319149,7.2
89a8103b033ffff,2019-04-02 18:00:00,13.829787234042554,8.0
89a8103b033ffff,2019-04-02 19:00:00,14.893617021276597,8.0
89a8103b033ffff,2019-04-02 20:00:00,14.893617021276597,7.2
89a8103b033ffff,2019-04-02 21:00:00,15.957446808510639,3.2
89a8103b033ffff,2019-04-02 22:00:00,16.48936170212766,4.8
89a8103b033ffff,2019-04-02 23:00:00,16.48936170212766,4.0
89a8103b033ffff,2019-04-03 00:00:00,12.765957446808512,1.6
89a8103b033ffff,2019-04-03 01:00:00,,
89a8103b033ffff,2019-04-03 02:00:00,18.617021276595747,10.4
89a8103b033ffff,2019-04-03 03:00:00,20.21276595744681,18.4
89a8103b033ffff,2019-04-03 04:00:00,20.21276595744681,21.6
89a8103b033ffff,2019-04-03 05:00:00,24.46808510638298,47.2
89a8103b033ffff,2019-04-03 06:00:00,22.340425531914896,34.4
89a8103b033ffff,2019-04-03 07:00:00,27.127659574468087,108.0
89a8103b033ffff,2019-04-03 08:00:00,27.659574468085108,99.2
89a8103b033ffff,2019-04-03 09:00:00,24.46808510638298,56.0
89a8103b033ffff,2019-04-03 10:00:00,24.46808510638298,62.4
89a8103b033ffff,2019-04-03 11:00:00,24.46808510638298,40.8
89a8103b033ffff,2019-04-03 12:00:00,29.787234042553195,48.8
89a8103b033ffff,2019-04-03 13:00:00,30.319148936170215,49.6
89a8103b033ffff,2019-04-03 14:00:00,32.4468085106383,51.2
89a8103b033ffff,2019-04-03 15:00:00,34.04255319148936,52.0
89a8103b033ffff,2019-04-03 16:00:00,27.127659574468087,47.2
89a8103b033ffff,2019-04-03 17:00:00,26.063829787234045,40.8
89a8103b033ffff,2019-04-03 18:00:00,21.27659574468085,34.4
89a8103b033ffff,2019-04-03 19:00:00,23.404255319148938,28.0
89a8103b033ffff,2019-04-03 20:00:00,27.659574468085108,41.6
89a8103b033ffff,2019-04-03 21:00:00,28.72340425531915,44.0
89a8103b033ffff,2019-04-03 22:00:00,32.4468085106383,72.0
89a8103b033ffff,2019-04-03 23:00:00,30.851063829787236,50.4
89a8103b033ffff,2019-04-04 00:00:00,28.19148936170213,37.6
89a8103b033ffff,2019-04-01 00:00:00,10.106382978723405,0.8
89a8103b033ffff,2019-04-04 01:00:00,,
89a8103b033ffff,2019-04-04 02:00:00,46.808510638297875,161.6
89a8103b033ffff,2019-04-04 03:00:00,45.74468085106383,141.6
89a8103b033ffff,2019-04-04 04:00:00,45.21276595744681,182.4
89a8103b033ffff,2019-04-04 05:00:00,46.276595744680854,240.0
89a8103b033ffff,2019-04-04 06:00:00,47.340425531914896,268.0
89a8103b033ffff,2019-04-04 07:00:00,45.21276595744681,284.0
89a8103b033ffff,2019-04-04 08:00:00,38.297872340425535,134.4
89a8103b033ffff,2019-04-04 09:00:00,51.59574468085107,136.0
89a8103b033ffff,2019-04-04 10:00:00,72.3404255319149,162.4
89a8103b033ffff,2019-04-04 11:00:00,85.63829787234043,114.4
89a8103b033ffff,2019-04-04 12:00:00,78.72340425531915,93.6
89a8103b033ffff,2019-04-04 13:00:00,67.02127659574468,89.6
89a8103b033ffff,2019-04-04 14:00:00,63.297872340425535,68.8
89a8103b033ffff,2019-04-04 15:00:00,62.765957446808514,62.4
89a8103b033ffff,2019-04-04 16:00:00,72.87234042553192,90.4
89a8103b033ffff,2019-04-04 17:00:00,68.61702127659575,60.0
89a8103b033ffff,2019-04-04 18:00:00,72.3404255319149,39.2
89a8103b033ffff,2019-04-04 19:00:00,73.93617021276596,40.8
89a8103b033ffff,2019-04-04 20:00:00,84.57446808510639,70.4
89a8103b033ffff,2019-04-04 21:00:00,76.59574468085107,29.6
89a8103b033ffff,2019-04-04 22:00:00,75.53191489361703,41.6
89a8103b033ffff,2019-04-04 23:00:00,75.53191489361703,132.8
89a8103b033ffff,2019-04-05 00:00:00,80.85106382978724,232.0
89a8103b033ffff,2019-04-13 01:00:00,,
89a8103b033ffff,2019-04-13 02:00:00,37.765957446808514,15.2
89a8103b033ffff,2019-04-13 03:00:00,35.63829787234043,28.8
89a8103b033ffff,2019-04-13 04:00:00,35.1063829787234,36.0
89a8103b033ffff,2019-04-13 05:00:00,34.04255319148936,34.4
89a8103b033ffff,2019-04-13 06:00:00,26.595744680851066,12.8
89a8103b033ffff,2019-04-13 07:00:00,20.21276595744681,4.0
89a8103b033ffff,2019-04-13 08:00:00,21.27659574468085,11.2
89a8103b033ffff,2019-04-13 09:00:00,31.914893617021278,44.8
89a8103b033ffff,2019-04-13 10:00:00,31.382978723404257,56.8
89a8103b033ffff,2019-04-13 11:00:00,27.659574468085108,20.8
89a8103b033ffff,2019-04-13 12:00:00,26.595744680851066,15.2
89a8103b033ffff,2019-04-13 13:00:00,28.72340425531915,9.6
89a8103b033ffff,2019-04-13 14:00:00,25.531914893617024,7.2
89a8103b033ffff,2019-04-13 15:00:00,22.872340425531917,15.2
89a8103b033ffff,2019-04-13 16:00:00,21.27659574468085,0.0
89a8103b033ffff,2019-04-13 17:00:00,14.361702127659575,0.0
89a8103b033ffff,2019-04-13 18:00:00,12.23404255319149,0.0
89a8103b033ffff,2019-04-13 19:00:00,16.48936170212766,0.0
89a8103b033ffff,2019-04-13 20:00:00,17.02127659574468,0.0
89a8103b033ffff,2019-04-13 21:00:00,17.5531914893617,0.0
89a8103b033ffff,2019-04-13 22:00:00,15.425531914893618,3.2
89a8103b033ffff,2019-04-13 23:00:00,21.808510638297875,4.8
89a8103b033ffff,2019-04-14 00:00:00,20.21276595744681,3.2
89a8103b033ffff,2019-04-14 01:00:00,,
89a8103b033ffff,2019-04-14 02:00:00,29.787234042553195,20.0
89a8103b033ffff,2019-04-14 03:00:00,25.0,16.0
89a8103b033ffff,2019-04-14 04:00:00,22.340425531914896,15.2
89a8103b033ffff,2019-04-14 05:00:00,13.297872340425533,5.6
89a8103b033ffff,2019-04-14 06:00:00,25.531914893617024,42.4
89a8103b033ffff,2019-04-14 07:00:00,25.0,48.8
89a8103b033ffff,2019-04-14 08:00:00,28.19148936170213,65.6
89a8103b033ffff,2019-04-14 09:00:00,23.93617021276596,61.6
89a8103b033ffff,2019-04-14 10:00:00,24.46808510638298,56.0
89a8103b033ffff,2019-04-14 11:00:00,27.659574468085108,68.8
89a8103b033ffff,2019-04-14 12:00:00,22.340425531914896,48.0
89a8103b033ffff,2019-04-14 13:00:00,22.340425531914896,42.4
89a8103b033ffff,2019-04-14 14:00:00,20.74468085106383,26.4
89a8103b033ffff,2019-04-14 15:00:00,21.27659574468085,35.2
89a8103b033ffff,2019-04-14 16:00:00,12.765957446808512,4.0
89a8103b033ffff,2019-04-14 17:00:00,15.425531914893618,3.2
89a8103b033ffff,2019-04-14 18:00:00,23.404255319148938,16.8
89a8103b033ffff,2019-04-14 19:00:00,20.21276595744681,8.8
89a8103b033ffff,2019-04-14 20:00:00,25.531914893617024,13.6
89a8103b033ffff,2019-04-14 21:00:00,25.0,8.8
89a8103b033ffff,2019-04-14 22:00:00,27.659574468085108,34.4
89a8103b033ffff,2019-04-14 23:00:00,27.127659574468087,32.0
89a8103b033ffff,2019-04-15 00:00:00,27.127659574468087,36.0
89a8103b033ffff,2019-04-15 01:00:00,,
89a8103b033ffff,2019-04-15 02:00:00,21.27659574468085,8.0
89a8103b033ffff,2019-04-15 03:00:00,18.617021276595747,4.0
89a8103b033ffff,2019-04-15 04:00:00,18.085106382978726,4.0
89a8103b033ffff,2019-04-15 05:00:00,16.48936170212766,10.4
89a8103b033ffff,2019-04-15 06:00:00,23.404255319148938,48.8
89a8103b033ffff,2019-04-15 07:00:00,21.27659574468085,35.2
89a8103b033ffff,2019-04-15 08:00:00,22.340425531914896,45.6
89a8103b033ffff,2019-04-15 09:00:00,21.27659574468085,44.0
89a8103b033ffff,2019-04-15 10:00:00,32.97872340425532,91.2
89a8103b033ffff,2019-04-15 11:00:00,29.787234042553195,58.4
89a8103b033ffff,2019-04-15 12:00:00,26.063829787234045,35.2
89a8103b033ffff,2019-04-15 13:00:00,34.04255319148936,37.6
89a8103b033ffff,2019-04-15 14:00:00,42.5531914893617,43.2
89a8103b033ffff,2019-04-15 15:00:00,40.42553191489362,47.2
89a8103b033ffff,2019-04-15 16:00:00,32.4468085106383,13.6
89a8103b033ffff,2019-04-15 17:00:00,25.531914893617024,5.6
89a8103b033ffff,2019-04-15 18:00:00,21.808510638297875,1.6
89a8103b033ffff,2019-04-15 19:00:00,21.808510638297875,2.4
89a8103b033ffff,2019-04-15 20:00:00,24.46808510638298,1.6
89a8103b033ffff,2019-04-15 21:00:00,24.46808510638298,2.4
89a8103b033ffff,2019-04-15 22:00:00,19.148936170212767,6.4
89a8103b033ffff,2019-04-15 23:00:00,14.361702127659575,4.8
89a8103b033ffff,2019-04-16 00:00:00,9.042553191489363,2.4
89a8103b033ffff,2019-04-16 01:00:00,,
89a8103b033ffff,2019-04-16 02:00:00,13.829787234042554,3.2
89a8103b033ffff,2019-04-16 03:00:00,24.46808510638298,20.0
89a8103b033ffff,2019-04-16 04:00:00,27.659574468085108,42.4
89a8103b033ffff,2019-04-16 05:00:00,29.787234042553195,62.4
89a8103b033ffff,2019-04-16 06:00:00,23.404255319148938,15.2
89a8103b033ffff,2019-04-16 07:00:00,26.063829787234045,32.8
89a8103b033ffff,2019-04-16 08:00:00,25.0,43.2
89a8103b033ffff,2019-04-16 09:00:00,26.063829787234045,59.2
89a8103b033ffff,2019-04-16 10:00:00,35.63829787234043,101.6
89a8103b033ffff,2019-04-16 11:00:00,44.68085106382979,140.0
89a8103b033ffff,2019-04-16 12:00:00,46.808510638297875,126.4
89a8103b033ffff,2019-04-16 13:00:00,45.74468085106383,123.2
89a8103b033ffff,2019-04-16 14:00:00,39.8936170212766,84.8
89a8103b033ffff,2019-04-16 15:00:00,50.53191489361702,105.6
89a8103b033ffff,2019-04-16 16:00:00,45.21276595744681,90.4
89a8103b033ffff,2019-04-16 17:00:00,47.340425531914896,62.4
89a8103b033ffff,2019-04-16 18:00:00,50.0,46.4
89a8103b033ffff,2019-04-16 19:00:00,42.5531914893617,61.6
89a8103b033ffff,2019-04-16 20:00:00,32.97872340425532,25.6
89a8103b033ffff,2019-04-16 21:00:00,33.51063829787234,61.6
89a8103b033ffff,2019-04-16 22:00:00,39.361702127659576,123.2
89a8103b033ffff,2019-04-16 23:00:00,31.914893617021278,63.2
89a8103b033ffff,2019-04-17 00:00:00,29.787234042553195,55.2
89a8103b033ffff,2019-04-17 01:00:00,,
89a8103b033ffff,2019-04-17 02:00:00,26.595744680851066,73.6
89a8103b033ffff,2019-04-17 03:00:00,23.93617021276596,54.4
89a8103b033ffff,2019-04-17 04:00:00,26.595744680851066,76.8
89a8103b033ffff,2019-04-17 05:00:00,33.51063829787234,174.4
89a8103b033ffff,2019-04-17 06:00:00,29.25531914893617,98.4
89a8103b033ffff,2019-04-17 07:00:00,29.787234042553195,68.0
89a8103b033ffff,2019-04-17 08:00:00,41.48936170212766,201.6
89a8103b033ffff,2019-04-17 09:00:00,32.97872340425532,121.6
89a8103b033ffff,2019-04-17 10:00:00,42.5531914893617,103.2
89a8103b033ffff,2019-04-17 11:00:00,41.48936170212766,101.6
89a8103b033ffff,2019-04-17 12:00:00,35.63829787234043,52.8
89a8103b033ffff,2019-04-17 13:00:00,43.08510638297873,92.8
89a8103b033ffff,2019-04-17 14:00:00,39.361702127659576,84.8
89a8103b033ffff,2019-04-17 15:00:00,43.61702127659575,79.2
89a8103b033ffff,2019-04-17 16:00:00,38.829787234042556,62.4
89a8103b033ffff,2019-04-17 17:00:00,38.297872340425535,45.6
89a8103b033ffff,2019-04-17 18:00:00,45.74468085106383,54.4
89a8103b033ffff,2019-04-17 19:00:00,27.127659574468087,11.2
89a8103b033ffff,2019-04-17 20:00:00,19.680851063829788,4.8
89a8103b033ffff,2019-04-17 21:00:00,19.680851063829788,10.4
89a8103b033ffff,2019-04-17 22:00:00,23.93617021276596,9.6
89a8103b033ffff,2019-04-17 23:00:00,27.659574468085108,19.2
89a8103b033ffff,2019-04-18 00:00:00,27.659574468085108,18.4
89a8103b033ffff,2019-04-18 01:00:00,,
89a8103b033ffff,2019-04-18 02:00:00,26.063829787234045,7.2
89a8103b033ffff,2019-04-18 03:00:00,18.085106382978726,1.6
89a8103b033ffff,2019-04-18 04:00:00,25.531914893617024,8.0
89a8103b033ffff,2019-04-18 05:00:00,29.787234042553195,19.2
89a8103b033ffff,2019-04-18 06:00:00,30.851063829787236,29.6
89a8103b033ffff,2019-04-18 07:00:00,32.97872340425532,88.8
89a8103b033ffff,2019-04-18 08:00:00,29.787234042553195,39.2
89a8103b033ffff,2019-04-18 09:00:00,21.27659574468085,20.0
89a8103b033ffff,2019-04-18 10:00:00,27.127659574468087,32.8
89a8103b033ffff,2019-04-18 11:00:00,28.72340425531915,44.8
89a8103b033ffff,2019-04-18 12:00:00,27.127659574468087,36.0
89a8103b033ffff,2019-04-18 13:00:00,19.148936170212767,12.0
89a8103b033ffff,2019-04-18 14:00:00,26.063829787234045,32.0
89a8103b033ffff,2019-04-18 15:00:00,28.72340425531915,34.4
89a8103b033ffff,2019-04-18 16:00:00,30.319148936170215,29.6
89a8103b033ffff,2019-04-18 17:00:00,20.74468085106383,11.2
89a8103b033ffff,2019-04-18 18:00:00,22.340425531914896,4.8
89a8103b033ffff,2019-04-18 19:00:00,23.404255319148938,5.6
89a8103b033ffff,2019-04-18 20:00:00,19.680851063829788,3.2
89a8103b033ffff,2019-04-18 21:00:00,25.531914893617024,5.6
89a8103b033ffff,2019-04-18 22:00:00,29.787234042553195,11.2
89a8103b033ffff,2019-04-18 23:00:00,28.19148936170213,8.8
89a8103b033ffff,2019-04-19 00:00:00,29.25531914893617,12.0
89a8103b033ffff,2019-04-19 01:00:00,,
89a8103b033ffff,2019-04-19 02:00:00,28.72340425531915,19.2
89a8103b033ffff,2019-04-19 03:00:00,32.4468085106383,93.6
89a8103b033ffff,2019-04-19 04:00:00,31.914893617021278,91.2
89a8103b033ffff,2019-04-19 05:00:00,30.319148936170215,118.4
89a8103b033ffff,2019-04-19 06:00:00,27.127659574468087,106.4
89a8103b033ffff,2019-04-19 07:00:00,23.93617021276596,98.4
89a8103b033ffff,2019-04-19 08:00:00,20.74468085106383,75.2
89a8103b033ffff,2019-04-19 09:00:00,27.127659574468087,52.0
89a8103b033ffff,2019-04-19 10:00:00,36.17021276595745,46.4
89a8103b033ffff,2019-04-19 11:00:00,31.914893617021278,28.8
89a8103b033ffff,2019-04-19 12:00:00,30.319148936170215,15.2
89a8103b033ffff,2019-04-19 13:00:00,39.361702127659576,23.2
89a8103b033ffff,2019-04-19 14:00:00,43.08510638297873,20.0
89a8103b033ffff,2019-04-19 15:00:00,45.21276595744681,13.6
89a8103b033ffff,2019-04-19 16:00:00,21.808510638297875,4.0
89a8103b033ffff,2019-04-19 17:00:00,18.617021276595747,3.2
89a8103b033ffff,2019-04-19 18:00:00,18.617021276595747,3.2
89a8103b033ffff,2019-04-19 19:00:00,,
89a8103b033ffff,2019-04-19 20:00:00,26.063829787234045,3.2
89a8103b033ffff,2019-04-19 21:00:00,23.404255319148938,0.8
89a8103b033ffff,2019-04-19 22:00:00,26.595744680851066,2.4
89a8103b033ffff,2019-04-19 23:00:00,32.97872340425532,47.2
89a8103b033ffff,2019-04-20 00:00:00,35.63829787234043,84.8
89a8103b033ffff,2019-04-20 01:00:00,,
89a8103b033ffff,2019-04-20 02:00:00,34.04255319148936,44.0
89a8103b033ffff,2019-04-20 03:00:00,29.25531914893617,38.4
89a8103b033ffff,2019-04-20 04:00:00,28.72340425531915,33.6
89a8103b033ffff,2019-04-20 05:00:00,28.19148936170213,42.4
89a8103b033ffff,2019-04-20 06:00:00,28.72340425531915,52.8
89a8103b033ffff,2019-04-20 07:00:00,30.319148936170215,101.6
89a8103b033ffff,2019-04-20 08:00:00,32.4468085106383,92.0
89a8103b033ffff,2019-04-20 09:00:00,38.297872340425535,58.4
89a8103b033ffff,2019-04-20 10:00:00,48.93617021276596,76.0
89a8103b033ffff,2019-04-20 11:00:00,34.04255319148936,41.6
89a8103b033ffff,2019-04-20 12:00:00,28.19148936170213,24.8
89a8103b033ffff,2019-04-20 13:00:00,26.063829787234045,19.2
89a8103b033ffff,2019-04-20 14:00:00,22.340425531914896,17.6
89a8103b033ffff,2019-04-20 15:00:00,25.0,22.4
89a8103b033ffff,2019-04-20 16:00:00,21.808510638297875,12.8
89a8103b033ffff,2019-04-20 17:00:00,19.148936170212767,6.4
89a8103b033ffff,2019-04-20 18:00:00,33.51063829787234,10.4
89a8103b033ffff,2019-04-20 19:00:00,53.19148936170213,52.0
89a8103b033ffff,2019-04-20 20:00:00,54.787234042553195,44.0
89a8103b033ffff,2019-04-20 21:00:00,52.65957446808511,38.4
89a8103b033ffff,2019-04-20 22:00:00,54.787234042553195,79.2
89a8103b033ffff,2019-04-20 23:00:00,51.06382978723405,84.0
89a8103b033ffff,2019-04-21 00:00:00,46.808510638297875,64.0
89a8103b033ffff,2019-04-21 01:00:00,,
89a8103b033ffff,2019-04-21 02:00:00,40.95744680851064,28.8
89a8103b033ffff,2019-04-21 03:00:00,35.1063829787234,28.8
89a8103b033ffff,2019-04-21 04:00:00,31.382978723404257,16.8
89a8103b033ffff,2019-04-21 05:00:00,28.19148936170213,11.2
89a8103b033ffff,2019-04-21 06:00:00,27.127659574468087,23.2
89a8103b033ffff,2019-04-21 07:00:00,31.382978723404257,30.4
89a8103b033ffff,2019-04-21 08:00:00,29.787234042553195,36.0
89a8103b033ffff,2019-04-21 09:00:00,32.97872340425532,32.8
89a8103b033ffff,2019-04-21 10:00:00,27.127659574468087,20.0
89a8103b033ffff,2019-04-21 11:00:00,34.04255319148936,40.0
89a8103b033ffff,2019-04-21 12:00:00,23.93617021276596,35.2
89a8103b033ffff,2019-04-21 13:00:00,24.46808510638298,33.6
89a8103b033ffff,2019-04-21 14:00:00,26.063829787234045,25.6
89a8103b033ffff,2019-04-21 15:00:00,20.21276595744681,16.8
89a8103b033ffff,2019-04-21 16:00:00,21.27659574468085,18.4
89a8103b033ffff,2019-04-21 17:00:00,26.063829787234045,19.2
89a8103b033ffff,2019-04-21 18:00:00,26.595744680851066,8.8
89a8103b033ffff,2019-04-21 19:00:00,40.42553191489362,18.4
89a8103b033ffff,2019-04-21 20:00:00,40.42553191489362,11.2
89a8103b033ffff,2019-04-21 21:00:00,33.51063829787234,0.8
89a8103b033ffff,2019-04-21 22:00:00,34.04255319148936,0.0
89a8103b033ffff,2019-04-21 23:00:00,36.17021276595745,0.0
89a8103b033ffff,2019-04-22 00:00:00,39.8936170212766,2.4
89a8103b033ffff,2019-04-22 01:00:00,,
89a8103b033ffff,2019-04-22 02:00:00,53.72340425531915,93.6
89a8103b033ffff,2019-04-22 03:00:00,47.87234042553192,108.0
89a8103b033ffff,2019-04-22 04:00:00,39.8936170212766,99.2
89a8103b033ffff,2019-04-22 05:00:00,39.361702127659576,144.8
89a8103b033ffff,2019-04-22 06:00:00,36.17021276595745,119.2
89a8103b033ffff,2019-04-22 07:00:00,37.765957446808514,76.0
89a8103b033ffff,2019-04-22 08:00:00,32.4468085106383,28.0
89a8103b033ffff,2019-04-22 09:00:00,32.4468085106383,20.8
89a8103b033ffff,2019-04-22 10:00:00,36.70212765957447,25.6
89a8103b033ffff,2019-04-22 11:00:00,46.808510638297875,34.4
89a8103b033ffff,2019-04-22 12:00:00,47.340425531914896,24.0
89a8103b033ffff,2019-04-22 13:00:00,60.10638297872341,67.2
89a8103b033ffff,2019-04-22 14:00:00,53.72340425531915,57.6
89a8103b033ffff,2019-04-22 15:00:00,27.659574468085108,1.6
89a8103b033ffff,2019-04-22 16:00:00,27.127659574468087,1.6
89a8103b033ffff,2019-04-22 17:00:00,29.25531914893617,2.4
89a8103b033ffff,2019-04-22 18:00:00,30.319148936170215,1.6
89a8103b033ffff,2019-04-22 19:00:00,33.51063829787234,1.6
89a8103b033ffff,2019-04-22 20:00:00,35.1063829787234,1.6
89a8103b033ffff,2019-04-22 21:00:00,26.595744680851066,0.8
89a8103b033ffff,2019-04-22 22:00:00,26.595744680851066,0.8
89a8103b033ffff,2019-04-22 23:00:00,20.74468085106383,0.0
89a8103b033ffff,2019-04-23 00:00:00,22.340425531914896,0.0
89a8103b033ffff,2019-04-23 01:00:00,,
89a8103b033ffff,2019-04-23 02:00:00,21.808510638297875,0.8
89a8103b033ffff,2019-04-23 03:00:00,13.829787234042554,1.6
89a8103b033ffff,2019-04-23 04:00:00,27.127659574468087,3.2
89a8103b033ffff,2019-04-23 05:00:00,19.680851063829788,8.0
89a8103b033ffff,2019-04-23 06:00:00,12.23404255319149,4.8
89a8103b033ffff,2019-04-23 07:00:00,19.680851063829788,16.0
89a8103b033ffff,2019-04-23 08:00:00,28.72340425531915,14.4
89a8103b033ffff,2019-04-23 09:00:00,29.25531914893617,29.6
89a8103b033ffff,2019-04-23 10:00:00,30.851063829787236,35.2
89a8103b033ffff,2019-04-23 11:00:00,36.17021276595745,58.4
89a8103b033ffff,2019-04-23 12:00:00,34.04255319148936,36.0
89a8103b033ffff,2019-04-23 13:00:00,28.72340425531915,9.6
89a8103b033ffff,2019-04-23 14:00:00,26.063829787234045,4.8
89a8103b033ffff,2019-04-23 15:00:00,29.25531914893617,3.2
89a8103b033ffff,2019-04-23 16:00:00,21.808510638297875,4.0
89a8103b033ffff,2019-04-23 17:00:00,21.808510638297875,2.4
89a8103b033ffff,2019-04-23 18:00:00,21.27659574468085,3.2
89a8103b033ffff,2019-04-23 19:00:00,21.808510638297875,4.0
89a8103b033ffff,2019-04-23 20:00:00,21.27659574468085,4.0
89a8103b033ffff,2019-04-23 21:00:00,19.148936170212767,2.4
89a8103b033ffff,2019-04-23 22:00:00,15.425531914893618,4.0
89a8103b033ffff,2019-04-23 23:00:00,18.617021276595747,4.0
89a8103b033ffff,2019-04-24 00:00:00,14.361702127659575,2.4
89a8103b033ffff,2019-04-24 01:00:00,,
89a8103b033ffff,2019-04-24 02:00:00,18.617021276595747,2.4
89a8103b033ffff,2019-04-24 03:00:00,22.872340425531917,1.6
89a8103b033ffff,2019-04-24 04:00:00,28.19148936170213,7.2
89a8103b033ffff,2019-04-24 05:00:00,29.787234042553195,9.6
89a8103b033ffff,2019-04-24 06:00:00,24.46808510638298,5.6
89a8103b033ffff,2019-04-24 07:00:00,29.25531914893617,19.2
89a8103b033ffff,2019-04-24 08:00:00,29.25531914893617,32.8
89a8103b033ffff,2019-04-24 09:00:00,28.72340425531915,34.4
89a8103b033ffff,2019-04-24 10:00:00,36.70212765957447,81.6
89a8103b033ffff,2019-04-24 11:00:00,40.42553191489362,82.4
89a8103b033ffff,2019-04-24 12:00:00,56.38297872340426,103.2
89a8103b033ffff,2019-04-24 13:00:00,40.42553191489362,40.0
89a8103b033ffff,2019-04-24 14:00:00,42.02127659574468,30.4
89a8103b033ffff,2019-04-24 15:00:00,36.17021276595745,11.2
89a8103b033ffff,2019-04-24 16:00:00,29.25531914893617,4.8
89a8103b033ffff,2019-04-24 17:00:00,28.72340425531915,4.0
89a8103b033ffff,2019-04-24 18:00:00,30.851063829787236,3.2
89a8103b033ffff,2019-04-24 19:00:00,26.595744680851066,1.6
89a8103b033ffff,2019-04-24 20:00:00,28.19148936170213,1.6
89a8103b033ffff,2019-04-24 21:00:00,28.72340425531915,1.6
89a8103b033ffff,2019-04-24 22:00:00,29.25531914893617,2.4
89a8103b033ffff,2019-04-24 23:00:00,22.340425531914896,0.8
89a8103b033ffff,2019-04-25 00:00:00,16.48936170212766,0.8
89a8103b033ffff,2019-04-25 01:00:00,,
89a8103b033ffff,2019-04-25 02:00:00,18.617021276595747,5.6
89a8103b033ffff,2019-04-25 03:00:00,13.829787234042554,4.8
89a8103b033ffff,2019-04-25 04:00:00,8.51063829787234,2.4
89a8103b033ffff,2019-04-25 05:00:00,19.148936170212767,20.8
89a8103b033ffff,2019-04-25 06:00:00,27.127659574468087,12.8
89a8103b033ffff,2019-04-25 07:00:00,25.531914893617024,14.4
89a8103b033ffff,2019-04-25 08:00:00,28.19148936170213,25.6
89a8103b033ffff,2019-04-25 09:00:00,26.063829787234045,28.8
89a8103b033ffff,2019-04-25 10:00:00,28.72340425531915,25.6
