h3id,avg_congested_prop,max_length,avg_speed,min_median_level,bool_highway,bool_ramps,count_highway,count_streets,count_primary,count_secondary,count_primary_street,count_primary_ramps
898e62c0443ffff,7.59367816091954,1820,2.820706691757993,2,0,0,0,503,0,0,420,0
898e62c5693ffff,3.1777777777777776,1168,1.9142690350327147,2,0,0,0,1740,0,0,1426,0
898e62d4a57ffff,15.976449275362318,2207,3.1222652511035665,1,0,0,0,74,0,0,71,0
898e62c74cfffff,7.404905335628227,866,1.9267410389065247,3,0,0,0,72,0,0,704,0
898e62c54cfffff,5.2454844006568155,2362,3.4627692278161133,2,0,0,0,536,0,0,6866,0
898e62c0c47ffff,2.437947299934938,1500,2.2066512118342776,3,0,0,0,90,0,0,7062,0
898e62d0e17ffff,28.160000000000004,910,2.166891240446796,3,0,0,0,2,0,0,99,0
898e62c5473ffff,1.0652818991097923,545,1.4686282600760814,3,0,0,0,990,0,0,4819,0
898e62d52bbffff,10.66094527363184,3203,3.911348883601003,1,0,0,0,1162,0,0,954,0
898e62d586bffff,15.971014492753625,585,2.2356824949518184,2,0,0,0,52,0,0,0,0
898e62c06b7ffff,3.641085271317829,1720,2.3805914770889505,2,0,0,0,138,0,0,3884,0
898e62c0977ffff,0.7945593303791235,1219,2.416498624324084,2,0,0,0,5452,0,0,18463,0
898e62c7417ffff,4.296842105263158,829,2.113556658950837,2,0,0,0,23,0,0,790,0
898e62c540bffff,3.773833902161548,2626,2.833939779131984,3,0,0,0,3879,0,0,1173,0
898e62c093bffff,1.8440975410672382,1068,2.5515433059932664,3,0,0,0,471,0,0,5576,0
898e62c312bffff,43.48484848484848,1223,3.414026374859708,1,0,0,0,16,0,0,60,0
898e62c06bbffff,7.157836644591612,1953,3.17053690925807,2,0,0,0,57,0,0,1309,0
898e62d5233ffff,4.720775287704422,880,2.4810948807637696,2,0,0,0,927,0,0,208,0
898e62d5e2fffff,30.75,312,1.570601851851852,3,0,0,0,29,0,0,0,0
898e62c3137ffff,16.33478260869565,469,1.93271701406484,2,0,0,0,101,0,0,0,0
898e62c5697ffff,0.8971187822777928,374,1.0254199402255322,2,0,0,0,1272,0,0,0,0
898e62d5203ffff,6.200617283950617,1720,2.1420735968178946,2,0,0,0,10,0,0,728,0
898e62d599bffff,8.686643835616437,4753,4.169205937464452,1,1,0,2262,449,0,0,383,0
898e62c7493ffff,3.8170329670329672,1190,2.309662657199811,3,0,0,0,151,0,0,2011,0
898e62c0687ffff,1.6874011597258831,706,1.495104840399214,3,0,0,0,120,0,0,4533,0
898e62d580bffff,46.68,5334,7.218278829952474,1,1,0,204,0,0,0,192,0
898e62d584bffff,35.952380952380956,726,1.809876543209877,2,0,0,0,20,0,0,20,0
898e62d5983ffff,6.108247422680413,2528,3.320290733114029,1,1,0,164,0,0,0,4366,0
898e62d588fffff,13.188,545,1.709585113960114,1,0,0,0,6,0,0,101,0
898e62d5d67ffff,14.737373737373733,872,2.3272308846735044,1,0,0,0,0,0,0,241,0
898e62c0ea3ffff,1.2847184986595177,776,1.4882058896854902,2,0,0,0,1822,0,0,4238,0
898e62c2c9bffff,8.719047619047616,603,1.7116733165519398,2,0,0,0,87,0,0,82,0
898e62d0e33ffff,34.0,389,2.082325102880658,2,0,0,0,11,0,0,16,0
898e62d4a43ffff,4.865311550151977,1719,2.239462581549608,2,0,0,0,195,0,0,2415,0
898e62d5237ffff,5.684573002754822,1198,2.5952061854484927,2,0,0,0,516,0,0,146,0
898e62c0853ffff,1.870359245464376,1151,1.4212756249842493,2,0,0,0,935,0,0,3431,0
898e62c0c6fffff,8.199175824175825,2536,2.3601453580325025,2,0,0,0,210,0,0,251,0
898e62c0683ffff,7.344144144144144,587,1.5146850945462054,1,0,0,0,141,0,0,21,0
898e62c0eb3ffff,3.792524005486968,498,1.8148301075631168,2,0,0,0,686,0,0,0,0
898e62c04cfffff,116.5,233,1.4194444444444445,4,0,0,0,2,0,0,0,0
898e62c08c7ffff,1.5272543059777102,965,1.6699969220406001,2,0,0,0,1200,0,0,3316,0
898e62d0e37ffff,35.371428571428574,951,3.068110512723609,2,0,0,0,25,0,0,81,0
